yyyymmdd,RP#(t),CumR(t),Time Series 1,Time Series 2,W#(tj)
20000104,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000
20000105,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000,99.0000000
20000106,0.0034300,0.0034242,0.0016613,6.0122411,0.0004371,-0.0007628,-0.0008599,-0.0014456,-0.0008641,-0.0014371,0.0005395,-0.0003940,0.0025168,0.0037996,-0.0006787,-0.0003211,0.0018624,-0.0008984,0.0011708,0.0000214,-0.0003333,-0.0031703,0.0041991,0.0011815,0.0004714,-0.0008246,0.0015252,-0.0046331,-0.0007559,-0.0047827,-0.0015486,-0.0008951,0.0011946,-0.0012054,0.0020391,0.0007324,-0.0000224,0.0009122,-0.0003746,0.0006088,-0.0001015,-0.0006855,0.0002131,0.0025179,0.0003036,-0.0024645,-0.0002670,0.0001686,-0.0011308,0.0038820,0.0004885,-0.0019045,0.0004490,-0.0004070,-0.0010488,-0.0003851,-0.0013360,0.0002714,-0.0007442,-0.0019921,-0.0007865,-0.0005116,-0.0004265,0.0063324,0.0006519,0.0004912,0.0088033,0.0032423,-0.0011185,-0.0019198,-0.0018631,-0.0014079,0.0000042,-0.0024711,-0.0002126,0.0042059,0.0085837,0.0102900,-0.0043482,-0.0018287,0.0013017,0.0036105,-0.0065422,-0.0016210,-0.0016154,-0.0012954,0.0007666,0.0002525,-0.0017307,0.0035267,0.0004038,-0.0005046,-0.0010226,-0.0021754,0.0001722,-0.0004766,0.0003856,-0.0016146,-0.0000741,-0.0021599,-0.0010498,-0.0004866,-0.0001310,0.0035267
20000107,-0.0050622,-0.0016509,0.0021680,1.3417240,-0.0003974,-0.0003769,0.0032033,-0.0001139,-0.0004903,-0.0012366,-0.0001885,-0.0002164,0.0039165,0.0011167,-0.0009054,-0.0002527,0.0055378,0.0015226,0.0018506,-0.0019991,-0.0000704,-0.0026325,-0.0010186,0.0026285,-0.0003617,0.0053548,0.0013970,-0.0091611,0.0002426,0.0052618,-0.0008567,0.0006638,-0.0018194,0.0031737,0.0013314,0.0001160,0.0024586,-0.0005381,-0.0045156,0.0001079,-0.0113241,0.0010481,0.0010045,-0.0020408,0.0002202,0.0009497,-0.0009709,-0.0022441,0.0001432,0.0049500,-0.0011956,-0.0011349,-0.0003185,0.0003074,0.0011658,0.0006797,-0.0001176,0.0017621,-0.0005078,0.0071267,-0.0003901,-0.0041697,-0.0017248,0.0004169,0.0006305,-0.0002852,0.0058711,-0.0006655,-0.0011146,0.0005435,0.0010012,0.0019870,-0.0004445,-0.0101543,0.0027311,0.0022800,0.0049636,-0.0013064,-0.0006009,-0.0022523,-0.0101146,0.0037419,0.0099989,0.0122723,0.0003409,0.0006543,-0.0017230,0.0002548,-0.0013152,-0.0002745,-0.0000655,-0.0009679,-0.0015573,-0.0016511,0.0012425,-0.0043316,-0.0012904,0.0006906,-0.0056284,0.0004990,-0.0059234,0.0004937,-0.0017144,-0.0002745
20000110,0.0042631,0.0026031,0.0022704,12.4929241,-0.0004438,-0.0011751,0.0048018,-0.0013697,-0.0014734,0.0001391,-0.0011785,-0.0012391,-0.0023434,0.0000652,-0.0015838,-0.0013717,-0.0013445,0.0010414,0.0057391,-0.0064859,0.0007873,0.0082742,-0.0011888,-0.0011888,-0.0053255,-0.0064416,-0.0005101,-0.0008235,-0.0012966,0.0009996,-0.0007290,0.0015599,0.0012863,-0.0013673,0.0000766,0.0005872,-0.0014618,-0.0013029,-0.0004088,-0.0005697,-0.0004093,-0.0007705,-0.0005861,-0.0007901,0.0024715,-0.0014075,0.0036349,0.0004493,0.0005541,0.0029336,0.0004681,0.0009414,-0.0011339,-0.0014203,-0.0001280,-0.0012824,-0.0011223,-0.0020956,-0.0017870,0.0021148,-0.0014164,0.0015628,0.0000956,-0.0013654,0.0023745,-0.0012522,0.0136155,-0.0005531,0.0053875,-0.0007233,0.0039714,0.0000331,-0.0010730,0.0045905,-0.0022594,0.0006352,0.0030994,-0.0020234,-0.0014157,-0.0023804,0.0022024,0.0126827,-0.0044840,-0.0057380,-0.0002391,-0.0032727,-0.0021764,0.0049505,-0.0012373,0.0028922,-0.0020714,0.0007865,-0.0023077,0.0006970,0.0106385,-0.0023620,-0.0000045,-0.0009986,-0.0041467,-0.0002828,0.0055967,0.0036305,0.0064444,0.0028922
20000111,0.0036814,0.0062777,0.0017825,4.4778591,-0.0005608,-0.0025433,-0.0006877,0.0010578,-0.0007569,0.0015710,-0.0011640,-0.0002105,-0.0007275,0.0007429,-0.0005208,-0.0005754,-0.0004045,-0.0009293,-0.0000619,0.0042455,-0.0009736,0.0024866,-0.0038453,-0.0017010,-0.0009965,-0.0020563,-0.0014544,0.0092555,-0.0019695,0.0002792,-0.0010822,-0.0020796,0.0044241,0.0002657,-0.0012842,-0.0007020,-0.0033800,-0.0004276,0.0007438,-0.0018695,0.0035172,0.0008121,0.0000494,0.0001548,0.0000982,-0.0001307,-0.0007877,-0.0001989,-0.0017453,0.0008998,-0.0001304,0.0032184,0.0008135,-0.0007263,-0.0090328,0.0001731,-0.0000336,-0.0004468,-0.0003117,0.0007041,-0.0009714,0.0047569,-0.0001870,0.0043571,-0.0009821,-0.0005255,0.0034042,-0.0010680,-0.0020721,-0.0008036,-0.0009285,-0.0017104,-0.0006829,0.0035764,-0.0018594,-0.0007445,0.0044464,-0.0004302,-0.0004899,0.0009976,-0.0035957,-0.0038613,0.0011356,-0.0006549,0.0028977,-0.0008025,-0.0046970,0.0016904,-0.0000721,0.0020224,0.0011314,0.0055398,-0.0047089,0.0002651,0.0049425,0.0112137,-0.0003307,-0.0014085,-0.0025864,-0.0024498,0.0024516,0.0003769,0.0003728,0.0020224
20000112,-0.0088714,-0.0026332,0.0016548,-4.6317744,0.0002690,-0.0017269,0.0015341,0.0006286,0.0004844,0.0028637,0.0005545,0.0010363,0.0005201,-0.0026279,0.0010470,0.0006685,0.0007475,0.0007913,-0.0000666,0.0013602,0.0007215,-0.0021391,0.0015131,0.0002340,-0.0008435,-0.0019922,-0.0002814,0.0067043,-0.0003951,0.0002793,0.0002257,-0.0016837,-0.0039348,0.0006012,0.0006731,0.0006018,0.0014047,0.0004215,-0.0006223,0.0001601,0.0002753,-0.0013644,0.0010387,0.0030656,0.0010125,0.0018594,-0.0001884,0.0019561,0.0000605,0.0040147,0.0029856,-0.0011304,0.0032577,0.0010483,-0.0007990,0.0041653,0.0000531,0.0014862,0.0008363,0.0002964,0.0004098,0.0002998,-0.0004624,-0.0012336,0.0015116,0.0007985,0.0023027,0.0008519,0.0010749,-0.0001208,-0.0003007,0.0004453,0.0008999,-0.0006041,0.0009833,-0.0008527,-0.0004619,0.0028887,0.0006504,0.0002006,-0.0010484,-0.0096368,-0.0001353,-0.0021689,-0.0001299,0.0004078,-0.0005007,-0.0040364,-0.0007546,-0.0053626,0.0012058,0.0034106,0.0003588,-0.0011308,0.0015709,-0.0030949,-0.0041237,-0.0042545,-0.0158678,0.0005065,0.0046709,-0.0044894,-0.0006412,-0.0053626
20000113,-0.0146814,-0.0174234,0.0011901,11.1103825,-0.0004125,0.0000332,-0.0002093,0.0014254,-0.0002682,-0.0015623,0.0008762,0.0005510,-0.0001460,-0.0016596,-0.0001989,-0.0003021,-0.0003407,0.0005962,-0.0020265,0.0002336,-0.0005788,0.0003133,-0.0005090,-0.0004463,0.0043028,-0.0001602,0.0005339,0.0028955,0.0013545,-0.0025941,0.0042583,0.0004307,-0.0008634,-0.0010467,-0.0012351,0.0003387,0.0008319,0.0008567,0.0003654,-0.0001734,0.0004039,-0.0015715,-0.0008936,-0.0009759,0.0002601,-0.0005673,0.0001678,0.0000845,-0.0001289,0.0002682,0.0047686,-0.0006236,0.0000133,-0.0000722,-0.0008780,0.0027906,-0.0005187,-0.0002383,-0.0006076,-0.0010708,-0.0002899,-0.0015442,-0.0006054,0.0000641,0.0006524,0.0000799,-0.0001045,-0.0000226,-0.0005165,0.0015365,-0.0007434,-0.0010537,-0.0000701,0.0005563,-0.0010251,-0.0009090,-0.0014863,0.0000886,-0.0013074,0.0030002,-0.0025674,0.0007447,0.0009663,-0.0020655,0.0002265,-0.0002258,0.0001914,-0.0003694,0.0002053,-0.0001963,-0.0025645,-0.0016098,0.0039408,0.0003359,-0.0046192,-0.0010353,0.0003341,-0.0011182,0.0223946,0.0000893,0.0017534,-0.0024877,-0.0012796,-0.0001963
20000114,-0.0089956,-0.0264597,0.0021432,12.5969386,0.0005462,0.0024051,-0.0023352,-0.0035177,-0.0016408,-0.0034784,-0.0014272,-0.0014453,-0.0000149,-0.0015108,-0.0026305,-0.0011331,-0.0013384,-0.0010042,0.0001898,-0.0009702,-0.0005212,-0.0015559,-0.0025288,-0.0017259,0.0024379,-0.0023044,-0.0014346,0.0044588,-0.0004050,0.0026934,-0.0016061,-0.0014033,0.0000237,-0.0008409,-0.0005100,0.0001777,-0.0009515,-0.0009773,-0.0019027,-0.0008881,0.0099006,-0.0009385,-0.0013173,-0.0015615,0.0004256,-0.0007521,-0.0006068,0.0032435,-0.0016293,-0.0024222,-0.0017466,-0.0001340,0.0005956,-0.0019489,0.0005312,0.0090368,-0.0009421,-0.0021032,-0.0013206,0.0026615,-0.0033334,-0.0002384,-0.0001796,0.0000995,-0.0013197,-0.0013928,0.0197912,-0.0010309,-0.0012047,-0.0016376,-0.0028337,0.0002914,-0.0011159,0.0020801,0.0009486,0.0036217,0.0069933,-0.0012820,-0.0027986,-0.0031716,0.0051074,0.0152455,-0.0032197,0.0001527,-0.0006542,-0.0008645,-0.0008243,0.0034658,-0.0018972,0.0029797,0.0029216,-0.0007596,0.0001887,-0.0011144,0.0018695,0.0024094,0.0002709,-0.0017376,-0.0010526,-0.0005709,0.0019615,0.0076833,0.0002673,0.0029797
20000118,0.0047907,-0.0216805,0.0020970,13.3465252,0.0052953,0.0022863,0.0008628,0.0004033,-0.0002780,0.0000483,-0.0010251,-0.0002043,-0.0018082,0.0008228,0.0002183,-0.0002200,-0.0016351,-0.0020169,0.0020632,-0.0007288,-0.0003644,0.0009565,-0.0010788,0.0005552,0.0001136,0.0039973,0.0010266,0.0156501,-0.0016553,0.0039206,-0.0025764,0.0002258,-0.0154560,0.0002791,-0.0013073,-0.0010101,0.0004716,0.0014235,0.0003317,-0.0000376,-0.0020002,-0.0004801,-0.0005419,0.0002367,-0.0002242,-0.0013127,-0.0017848,-0.0065403,0.0070951,-0.0021302,-0.0003662,-0.0016559,0.0001420,-0.0002146,0.0013287,0.0010312,-0.0005896,-0.0010492,-0.0006547,-0.0000430,-0.0000161,0.0000490,-0.0023973,0.0003415,-0.0004066,-0.0002700,-0.0061645,-0.0010148,0.0004043,0.0040867,-0.0011766,-0.0017934,-0.0002523,0.0021321,-0.0009749,0.0074522,-0.0097421,0.0027588,-0.0002837,0.0037443,0.0010367,-0.0013724,0.0001845,-0.0060172,0.0004439,0.0002977,0.0007968,-0.0018390,0.0006119,-0.0008050,-0.0024379,0.0003057,0.0167365,-0.0001639,-0.0000437,-0.0009928,0.0006408,0.0154332,0.0022238,-0.0001738,0.0083805,-0.0006027,-0.0001220,-0.0008050
